source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,ppo | LDPC-DiscreteResidual-v0,24,9,23,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,0,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,1,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,2,11.229287384938111,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,3,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,4,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,5,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,6,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,7,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,8,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,9,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,10,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,11,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,12,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,13,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,14,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,15,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,16,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,17,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,18,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,19,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,20,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,22,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,10,23,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,0,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,1,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,2,11.229287384938111,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,3,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,4,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,5,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,6,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,7,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,8,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,9,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,10,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,11,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,12,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,13,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,14,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,15,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,16,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,17,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,18,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,19,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,20,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,22,13.503789683449469,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,11,23,12.971507188041635,0.0
rl,ppo | LDPC-DiscreteResidual-v0,24,12,0,13.503789683449469,0.0
