source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
baseline,layered,48,32,7,99.82475775835853,0.0
baseline,layered,48,32,8,99.82475775835853,0.0
baseline,layered,48,32,9,99.82475775835853,0.0
baseline,layered,48,32,10,99.82475775835853,0.0
baseline,layered,48,32,11,99.82475775835853,0.0
baseline,layered,48,33,0,99.82502985426012,0.0
baseline,layered,48,33,1,99.82502985426012,0.0
baseline,layered,48,33,2,99.82502985426012,0.0
baseline,layered,48,33,3,99.82502985426012,0.0
baseline,layered,48,33,4,99.82502985426012,0.0
baseline,layered,48,33,5,99.82502985426012,0.0
baseline,layered,48,33,6,99.82502985426012,0.0
baseline,layered,48,33,7,99.82502985426012,0.0
baseline,layered,48,33,8,99.82502985426012,0.0
baseline,layered,48,33,9,99.82502985426012,0.0
baseline,layered,48,33,10,99.82502985426012,0.0
baseline,layered,48,33,11,99.82502985426012,0.0
baseline,layered,48,34,0,99.37446127698067,0.0
baseline,layered,48,34,1,99.37446127698067,0.0
baseline,layered,48,34,2,99.37446127698067,0.0
baseline,layered,48,34,3,99.37446127698067,0.0
baseline,layered,48,34,4,99.37446127698067,0.0
baseline,layered,48,34,5,99.37446127698067,0.0
baseline,layered,48,34,6,99.37446127698067,0.0
baseline,layered,48,34,7,99.37446127698067,0.0
baseline,layered,48,34,8,99.37446127698067,0.0
baseline,layered,48,34,9,99.37446127698067,0.0
baseline,layered,48,34,10,99.37446127698067,0.0
baseline,layered,48,34,11,99.37446127698067,0.0
baseline,layered,48,35,0,100.24896085819145,0.0
baseline,layered,48,35,1,100.24896085819145,0.0
baseline,layered,48,35,2,100.24896085819145,0.0
baseline,layered,48,35,3,100.24896085819145,0.0
baseline,layered,48,35,4,100.24896085819145,0.0
baseline,layered,48,35,5,100.24896085819145,0.0
baseline,layered,48,35,6,100.24896085819145,0.0
baseline,layered,48,35,7,100.24896085819145,0.0
baseline,layered,48,35,8,100.24896085819145,0.0
baseline,layered,48,35,9,100.24896085819145,0.0
baseline,layered,48,35,10,100.24896085819145,0.0
baseline,layered,48,35,11,100.24896085819145,0.0
baseline,layered,48,36,0,106.51155808006366,0.0
baseline,layered,48,36,1,106.51155808006366,0.0
baseline,layered,48,36,2,106.51155808006366,0.0
baseline,layered,48,36,3,106.51155808006366,0.0
baseline,layered,48,36,4,106.51155808006366,0.0
baseline,layered,48,36,5,106.51155808006366,0.0
baseline,layered,48,36,6,106.51155808006366,0.0
baseline,layered,48,36,7,106.51155808006366,0.0
baseline,layered,48,36,8,106.51155808006366,0.0
baseline,layered,48,36,9,106.51155808006366,0.0
baseline,layered,48,36,10,106.51155808006366,0.0
baseline,layered,48,36,11,106.51155808006366,0.0
baseline,layered,48,37,0,108.50235008084036,0.0
baseline,layered,48,37,1,108.50235008084036,0.0
baseline,layered,48,37,2,108.50235008084036,0.0
baseline,layered,48,37,3,108.50235008084036,0.0
baseline,layered,48,37,4,108.50235008084036,0.0
baseline,layered,48,37,5,108.50235008084036,0.0
baseline,layered,48,37,6,108.50235008084036,0.0
baseline,layered,48,37,7,108.50235008084036,0.0
baseline,layered,48,37,8,108.50235008084036,0.0
baseline,layered,48,37,9,108.50235008084036,0.0
baseline,layered,48,37,10,108.50235008084036,0.0
baseline,layered,48,37,11,108.50235008084036,0.0
baseline,layered,48,38,0,110.28603884812928,0.0
baseline,layered,48,38,1,110.28603884812928,0.0
baseline,layered,48,38,2,110.28603884812928,0.0
baseline,layered,48,38,3,110.28603884812928,0.0
baseline,layered,48,38,4,110.28603884812928,0.0
baseline,layered,48,38,5,110.28603884812928,0.0
baseline,layered,48,38,6,110.28603884812928,0.0
baseline,layered,48,38,7,110.28603884812928,0.0
baseline,layered,48,38,8,110.28603884812928,0.0
baseline,layered,48,38,9,110.28603884812928,0.0
baseline,layered,48,38,10,110.28603884812928,0.0
baseline,layered,48,38,11,110.28603884812928,0.0
baseline,layered,48,39,0,111.43710201409912,0.0
baseline,layered,48,39,1,111.43710201409912,0.0
baseline,layered,48,39,2,111.43710201409912,0.0
baseline,layered,48,39,3,111.43710201409912,0.0
baseline,layered,48,39,4,111.43710201409912,0.0
baseline,layered,48,39,5,111.43710201409912,0.0
baseline,layered,48,39,6,111.43710201409912,0.0
baseline,layered,48,39,7,111.43710201409912,0.0
baseline,layered,48,39,8,111.43710201409912,0.0
baseline,layered,48,39,9,111.43710201409912,0.0
baseline,layered,48,39,10,111.43710201409912,0.0
baseline,layered,48,39,11,111.43710201409912,0.0
baseline,layered,48,40,0,113.36893980537397,0.0
baseline,layered,48,40,1,113.36893980537397,0.0
baseline,layered,48,40,2,113.36893980537397,0.0
baseline,layered,48,40,3,113.36893980537397,0.0
baseline,layered,48,40,4,113.36893980537397,0.0
baseline,layered,48,40,5,113.36893980537397,0.0
baseline,layered,48,40,6,113.36893980537397,0.0
baseline,layered,48,40,7,113.36893980537397,0.0
baseline,layered,48,40,8,113.36893980537397,0.0
baseline,layered,48,40,9,113.36893980537397,0.0
baseline,layered,48,40,10,113.36893980537397,0.0
baseline,layered,48,40,11,113.36893980537397,0.0
baseline,layered,48,41,0,121.32803650454585,0.0
baseline,layered,48,41,1,121.32803650454585,0.0
baseline,layered,48,41,2,121.32803650454585,0.0
baseline,layered,48,41,3,121.32803650454585,0.0
baseline,layered,48,41,4,121.32803650454585,0.0
baseline,layered,48,41,5,121.32803650454585,0.0
baseline,layered,48,41,6,121.32803650454585,0.0
baseline,layered,48,41,7,121.32803650454585,0.0
baseline,layered,48,41,8,121.32803650454585,0.0
baseline,layered,48,41,9,121.32803650454585,0.0
baseline,layered,48,41,10,121.32803650454585,0.0
baseline,layered,48,41,11,121.32803650454585,0.0
baseline,layered,48,42,0,123.3508064467399,0.0
baseline,layered,48,42,1,123.3508064467399,0.0
baseline,layered,48,42,2,123.3508064467399,0.0
baseline,layered,48,42,3,123.3508064467399,0.0
baseline,layered,48,42,4,123.3508064467399,0.0
baseline,layered,48,42,5,123.3508064467399,0.0
baseline,layered,48,42,6,123.3508064467399,0.0
baseline,layered,48,42,7,123.3508064467399,0.0
baseline,layered,48,42,8,123.3508064467399,0.0
baseline,layered,48,42,9,123.3508064467399,0.0
baseline,layered,48,42,10,123.3508064467399,0.0
baseline,layered,48,42,11,123.3508064467399,0.0
baseline,layered,48,43,0,123.35330038539985,0.0
baseline,layered,48,43,1,123.35330038539985,0.0
baseline,layered,48,43,2,123.35330038539985,0.0
baseline,layered,48,43,3,123.35330038539985,0.0
baseline,layered,48,43,4,123.35330038539985,0.0
baseline,layered,48,43,5,123.35330038539985,0.0
baseline,layered,48,43,6,123.35330038539985,0.0
baseline,layered,48,43,7,123.35330038539985,0.0
baseline,layered,48,43,8,123.35330038539985,0.0
baseline,layered,48,43,9,123.35330038539985,0.0
baseline,layered,48,43,10,123.35330038539985,0.0
baseline,layered,48,43,11,123.35330038539985,0.0
baseline,layered,48,44,0,123.35330790241852,0.0
baseline,layered,48,44,1,123.35330790241852,0.0
baseline,layered,48,44,2,123.35330790241852,0.0
baseline,layered,48,44,3,123.35330790241852,0.0
baseline,layered,48,44,4,123.35330790241852,0.0
baseline,layered,48,44,5,123.35330790241852,0.0
baseline,layered,48,44,6,123.35330790241852,0.0
baseline,layered,48,44,7,123.35330790241852,0.0
baseline,layered,48,44,8,123.35330790241852,0.0
baseline,layered,48,44,9,123.35330790241852,0.0
baseline,layered,48,44,10,123.35330790241852,0.0
baseline,layered,48,44,11,123.35330790241852,0.0
baseline,layered,48,45,0,123.35330849870422,0.0
baseline,layered,48,45,1,123.35330849870422,0.0
baseline,layered,48,45,2,123.35330849870422,0.0
baseline,layered,48,45,3,123.35330849870422,0.0
baseline,layered,48,45,4,123.35330849870422,0.0
baseline,layered,48,45,5,123.35330849870422,0.0
baseline,layered,48,45,6,123.35330849870422,0.0
baseline,layered,48,45,7,123.35330849870422,0.0
baseline,layered,48,45,8,123.35330849870422,0.0
